032020285003600157038700002122020201900010030723000000016975000074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004021220203390302811561050600001          00000000000000000000000000000000000000000000000000000000000020192850014250007         
032020285007100279041100017062020202000010015129000000075500000157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004170620203390302611561050100001          00000000000000000000000000000000000000000000000000000000000020202850013630007         
032020285006600021062500005022020200900036001900000000433480650006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004050220204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850000920001         
032020285006600034036500018052020201700036000436000002477118200006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004180520204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850009420001         
032020285006600019062500005022020201700036000436000030381888800006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004050220204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850000960001         
032020285006600020062500005022020200900036001900000001697364860006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004050220204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850000910001         
032020285006600038062500019052020200900036001900000000291343920006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004190520204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850009410001         
032020285006600063062500025092020201700036000436000004255158300006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004250920204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850022680001         
032020285006600062062500021082020200900036001900000002970523080006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004210820204490510612321999901002          00000000000000000000000000000000000000000000000000000000000020202850021210001         
032020285011300004062300009072020202000010005670000000050000000252996400031900001                      03CENTRO CIRURGICO                                            00000000000000000000004090720203350411300000000000001          00000000000000000000000000000000000000000000000000000000000020202850018990099         
032020285009800001037300017022020201900010020546000000009104820145885000010900001                      04DIMENSAO - EDITORA E DISTRIBUIDORA LTDA                     00000000000000000000004170220204490522312311049901001          00000000000000000000000000000000000000000000000000000000000020192850009670005         
