D2010235002200001000000000011383260208201001090720105414                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    0907201102082010                                                                                                                                                                          
D2010235002200001000000000002913500208201001090720105415                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    0907201102082010                                                                                                                                                                          
D2010235002200001000000000006919500208201001090720105416                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    0907201102082010                                                                                                                                                                          
D2010235002200001000000000024075280208201001090720105417                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    0907201102082010                                                                                                                                                                          
D2010235002200001000000000009986000208201001120720105503                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1207201102082010                                                                                                                                                                          
D2010235002200001000000000049987640208201001120720105514                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1207201102082010                                                                                                                                                                          
D2010235002200001000000000005663000208201001130720105558                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1307201102082010                                                                                                                                                                          
D2010235002200001000000000015963370208201001130720105559                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1307201102082010                                                                                                                                                                          
D2010235002200001000000000009203000208201001130720105565                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1307201102082010                                                                                                                                                                          
D2010235002200001000000000039287470208201001130720105566                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1307201102082010                                                                                                                                                                          
D2010235002200001000000000009317200208201001140720105681                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000021624370208201001140720105683                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000013151760208201001140720105685                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000043071510208201001140720105686                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000004829400208201001140720105687                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000037381800208201001140720105688                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000003430680208201001140720105689                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000000935640208201001140720105690                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1407201102082010                                                                                                                                                                          
D2010235002200001000000000020611500208201001160720105799                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000008805600208201001150720105800                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1507201102082010                                                                                                                                                                          
D2010235002200001000000000070594700208201001160720105801                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201002082010                                                                                                                                                                          
D2010235002200001000000000013663650208201001160720105802                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000040067730208201001160720105803                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000339000208201001160720105804                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000011687500208201001160720105805                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000727720208201001160720105806                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
D2010235002200001000000000000549500208201001160720105807                FORNECIMENTO DE MEDICAMENTOS  BASICOS RELATIVO A CONTRAPARTIDA ESTADUAL DA ASSISTENCIA FARMACEUTICA.                    1        1    1607201102082010                                                                                                                                                                          
