032010285001400007023200003032010200900010015880000001759304680104961800010900005                      03MATERNIDADE DR ADALBERTO PEREIRA DA SILVA                   00000000000000000000004030320103390100500000000000003          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032010285006500016019300006042010201000010003562000000014693000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004060420103390302600000000401101          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006600560023200021052010201000010008676000000060774000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004210520103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006800079020900008062010200900010015367000000002420000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004080620103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000000000000005         
032010285006600411023200012032010201000010001598000000005124500074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004120320103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006600077023200029012010200600010002809000000043897650074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004290120103390302700000000401113          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006600406023200010032010200500010015338000000033614780074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004100320103390302700000000401113          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006800178020900029112010200900010019235000000001506000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004291120103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000001494100007         
032010285006700893023600024112010200500010000357000000001564000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004241120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001386240099         
032010285006600999023200029112010201000010022463000000005413500074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004291120103390302800000000401111          00000000000000000000000000000000000000000000000000000000000000000001494260007         
032010285006601081023200029122010200900010007539000001465460820074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004291220103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000001519770099         
032010285006601010023200006122010201000010017057000000006496540074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004061220103390302800000000401121          00000000000000000000000000000000000000000000000000000000000000000001418920006         
032010285006601018023200008122010201000010022468000000001624510074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004081220103390302700000000401111          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006600374023200004032010200500010015338000000033614780074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004040320103390302700000000401113          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006000033023200014102010201000010018504000000000020700074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004141020103390302600000000401101          00000000000000000000000000000000000000000000000000000000000000000001445300007         
032010285006800014020900024022010200800010009780000000000888000074069600019200007                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004240220103390302800000000401123          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006600586020200009062010201000010009570000000869500000074069600019200001                      03PMH PRODUTOS MEDICOS HOSPITALARES LTDA                      00000000000000000000004090620103390392300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000005         
032010285006100006023200001062010200500010000959000000000119520157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004010620103390922500000000000003          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032010285006700113020800018052010200400010015017000000001494000157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004180520103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032010285006700153020800019052010200500010004083000000002689200157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004190520103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032010285006000016022900025052010200800010016090000000014400000157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004250520103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000007         
032010285006700925020300025112010200500010007466000000000059760157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004251120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000146890099         
032010285006700722021100012112010200500010000344000000000298800157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004121120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001244660099         
032010285006700973019900026112010200500010003624000000000149900157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004261120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001243080099         
032010285006701012020100001122010200500010002931000000001328000157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004011220103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000144810099         
032010285006701274021100029122010200500010006993000000000332000157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004291220103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001502810099         
032010285006700698020100012112010200600010004739000000002180500157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004121120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001241920099         
032010285006700702021100012112010200500010002918000000000318720157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004121120103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000001251570099         
032010285006700182020500020052010200500010003146000000000448200157170200019800001                      03HALEX ISTAR INDUSTRIA FARMACEUTICA LTDA                     00000000000000000000004200520103390922500000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032010285001900012027400001062010200600036000428000000902048130006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004010620104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000000000000001         
032010285001900017027400007072010200900036000853000000305905280006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004070720104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001305390009         
032010285001900008027400020052010200900036000853000000898506950006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004200520104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000000000000009         
032010285001900011027400001062010200600036000428000000378273710006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004010620104490923000000000203022          00000000000000000000000000000000000000000000000000000000000000000000000000001         
032010285001900013027400022062010200600036000428000000326915680006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004220620104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000000000000001         
032010285001900026027400020092010201000036001537000000117530680006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004200920104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001419720009         
032010285001900020027900004082010200800036000216000021770113380006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004040820104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000000000000001         
032010285001900036027400010122010200600036000428000000045636520006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004101220104490510600000000203023          00000000000000000000000000000000000000000000000000000000000000000001502220001         
032010285001900025027400017092010201000036001537000000134935830006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004170920104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001419710009         
032010285001900029027400022102010201000036001537000000007399990006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004221020104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001419710009         
032010285001900030027400022102010201000036001537000000152950000006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004221020104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001419720009         
032010285001900031027400022102010201000036001537000000767188580006539100012200007                      04OLIVEIRA MELO-ENGENHARIA E CONSTRUCOES LTDA                 00000000000000000000004221020104490510600000000203022          00000000000000000000000000000000000000000000000000000000000000000001446210009         
