032015285002000113041000027032015201500010004611000000159759710140965500018000016                      01SECRETARIA DE ESTADO DA ECONOMIA                            00000000000000000000004270320153190111300000000000001          00000000000000000000000000000000000000000000000000000000000020152850005690099         
032015285002000160041000028042015201500010007184000000000172060140965500018000018                      01SECRETARIA DE ESTADO DA ECONOMIA                            00000000000000000000004280420153190111300000000000001          00000000000000000000000000000000000000000000000000000000000020152850007180099         
032015285002000388041000025092015201500010018733000000000172060140965500018000018                      01SECRETARIA DE ESTADO DA ECONOMIA                            00000000000000000000004250920153190111300000000000001          00000000000000000000000000000000000000000000000000000000000020152850014190099         
032015285002000489041000026112015201500010023625000004789321840140965500018000018                      01SECRETARIA DE ESTADO DA ECONOMIA                            00000000000000000000004261120153190111300000000000001          00000000000000000000000000000000000000000000000000000000000020152850017140099         
032015285002000071041000024022015201500010002431000004553980550140965500018000019                      01SECRETARIA DE ESTADO DA ECONOMIA                            00000000000000000000004240220153190111300000000000001          00000000000000000000000000000000000000000000000000000000000020152850003390099         
032015285013300018041600028012015201500010000863000000002650090252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285014000005041600028012015201500010000863000000003568950252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285008800009038000002022015201500010001029000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004020220153390304511561070200003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285008800011038000002022015201500010001029000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004020220153390391500000000000003          00000000000000000000000000000000000000000000000000000000000020152850001900099         
032015285013300016041100028012015201500010000863000000006430000252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285013300020041600028012015201500010000863000000031888950252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285013300017041100028012015201500010000863000000005400000252996400015700017                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153390364300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001030099         
032015285009600013038700006022015201500010000980000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004060220153390305111561012900003          00000000000000000000000000000000000000000000000000000000000020152850002420099         
032015285011200024038200010022015201500010000832000000005000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004100220153390303311561011600003          00000000000000000000000000000000000000000000000000000000000020152850002470099         
032015285002000044041100028012015201500010000863000000001160360252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004280120153190130300000000000001          00000000000000000000000000000000000000000000000000000000000020152850001020099         
