032024285018900021062300023052024202400010004778000000200000000104961800010900001                      04MATERNIDADE DR ADALBERTO PEREIRA DA SILVA                   00000000000000000000004230520244450420500000000000001          00000000000000000000000000000000000000000000000000000000000020242850022340099         
032024285001200196037600016022024201900010023927000000434976340176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004160220243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020232850032730007         
032024285007100016047000002022024202200010037384000000536880000176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004020220243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020222850030280007         
032024285007100017037300002022024202200010037384000000293368330176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004020220243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020222850030290007         
032024285001200303041000017042024202300010000948000000783375640176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004170420243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020232850019690007         
032024285001200283041000004042024202300010000948000001055904390176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004040420243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020232850019690007         
032024285001200581041000018112024202300010000948000000152000000176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004181120243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020232850019690007         
032024285001200184041000007022024202300010000948000000399487490176525400016300007                      03KENTIS SERVICOS DE ALIMENTACAO LTDA                         00000000000000000000004070220243390300911561020100003          00000000000000000000000000000000000000000000000000000000000020232850001790007         
032024285000700029041000026012024202400010001192000000522797370140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004260120243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285019500004041000025042024202400010025286000000720000000140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004250420244490930800000000000001          00000000000000000000000000000000000000000000000000000000000020242850014440099         
032024285000700082041000023022024202400010001192000006213590290140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004230220243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700284041000023052024202400010001192000000551348610140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004230520243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700467041000024092024202400010001192000000580282680140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004240920243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700030041000026012024202400010001192000006830666430140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004260120243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700425041000027082024202400010001192000006569930590140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004270820243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700182041000021032024202400010001192000000498266660140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004210320243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200202041000019022024201200010014715000007000000000140958000013800001                      03ESTADO DE GOIAS                                             00000000000000000000004190220243390470200000000000003          00000000000000000000000000000000000000000000000000000000000020242850004190099         
032024285000700366041000025072024202400010001192000007039633120140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004250720243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700255041000024042024202400010001192000000517018860140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004240420243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285019500001041000025042024202400010024942000000169792530140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004250420244490930800000000000001          00000000000000000000000000000000000000000000000000000000000020242850014450099         
032024285000700582041000026112024202400010001192000007385733160140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004261120243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700468041000024092024202400010001192000006563755570140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004240920243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700609041000013122024202400010001192000000885737590140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004131220243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700610041000013122024202400010001192000011761661130140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004131220243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285019500005041000023102024202000010033203000000000006140140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004231020244490930800000000000001          00000000000000000000000000000000000000000000000000000000000020242850049430099         
032024285001200595041000017122024201200010014715000001000000000140958000013800001                      03ESTADO DE GOIAS                                             00000000000000000000004171220243390470200000000000001          00000000000000000000000000000000000000000000000000000000000020242850056750099         
032024285000700183041000021032024202400010001192000006273151740140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004210320243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700320041000025062024202400010001192000000564057280140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004250620243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200563041000029102024201200010014715000001100000000140958000013800001                      03ESTADO DE GOIAS                                             00000000000000000000004291020243390470200000000000001          00000000000000000000000000000000000000000000000000000000000020242850049570099         
032024285009300003041000011112024202000010033203000000002393860140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004111120244490930800000000000001          00000000000000000000000000000000000000000000000000000000000020242850049430099         
032024285017300003041000026072024202400010040384000000842655450140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004260720244490930800000000000003          00000000000000000000000000000000000000000000000000000000000020242850035820099         
032024285000700520041000018102024202400010001192000007425716780140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004181020243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700519041000018102024202400010001192000000584266030140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004181020243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285008800002041000026072024202400010040384000000108572710140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004260720244490930800000000000003          00000000000000000000000000000000000000000000000000000000000020242850035820099         
032024285017300004041000016122024202400010040384000000242743960140958000013800001                      04ESTADO DE GOIAS                                             00000000000000000000004161220244490930800000000000001          00000000000000000000000000000000000000000000000000000000000020242850056300099         
032024285000700424041000027082024202400010001192000000576221870140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004270820243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700365041000025072024202400010001192000000549789780140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004250720243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700321041000025062024202400010001192000006553930870140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004250620243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700570041000025112024202400010001192000000580710540140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004251120243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700285041000023052024202400010001192000006573288990140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004230520243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700081041000023022024202400010001192000000523577370140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004230220243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700256041000024042024202400010001192000006329189160140958000013800002                      01ESTADO DE GOIAS                                             00000000000000000000004240420243190111300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000900004041000026012024202400010001192000000009893890252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243390411900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700026041000026012024202400010001192000002404147340252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190110300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700028041000026012024202400010001192000000009759030252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190110900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000900010041000026022024202400010001192000000010284750252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390413000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285012500006041100021032024202400010001192000000062000000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285011300014041600022052024202400010001192000000098600000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004220520243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850022040099         
032024285001100010041000023022024202400010001192000000031571940252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230220243390932100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285012500004041100026022024202400010001192000000062000000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285001100014041000021032024202400010001192000001531974070252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243390460100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700198041000021032024202400010001192000000094224570252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190112000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285013000002041600026022024202400010001192000000005500000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285012500005041600026022024202400010001192000000267823330252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285000700098041000023022024202400010001192000000167574170252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230220243190114800000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700063041000007022024202400010001192000000005775000252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004070220243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700096041000023022024202400010001192000000219787560252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230220243190920700000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285006800009038700026022024202400010001192000000114866670252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285000700287041000023052024202400010001192000002424395050252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230520243190110100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700288041000023052024202400010001192000000092079140252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230520243190110200000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200343041000030042024202400010029276000000001200000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004300420243390310111561014600001          00000000000000000000000000000000000000000000000000000000000020242850015690099         
032024285001100017041000021032024202400010001192000000012862650252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243390932200000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700170041000021032024202400010001192000000464629370252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190111800000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700173041000021032024202400010001192000000065710280252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190130100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700174041000021032024202400010001192000000113834000252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190110100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700197041000021032024202400010001192000007193001310252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700140041000018032024202400010001192000000018811880252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004180320243190130300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700238041000024042024202400010001192000000061845780252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240420243190130100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700247041000024042024202400010001192000000091478190252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240420243190110200000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700180041000021032024202400010001192000000004200000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190110600000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000900013041000021032024202400010001192000000000602780252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243390413000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700196041000021032024202400010001192000001613630330252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285015900017041600026042024202400010001192000000086040000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260420243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285001200350041000013052024202400010033026000000000654500252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004130520243390300911561020100001          00000000000000000000000000000000000000000000000000000000000020242850019150099         
032024285000700375041000026072024202400010001192000000165044460252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260720243190110300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700378041000026072024202400010001192000000000697250252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260720243190110900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700393041000026072024202400010001192000005204109630252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260720243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001000017041000027082024202400010001192000000008602980252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270820243391410300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000900034041000027082024202400010001192000000012328660252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004270820243390413000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285012500023041100018102024202400010001192000000057600000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850022040099         
032024285000700525041000018102024202400010001192000000003078160252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190111900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700531041000018102024202400010001192000002187165830252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190161000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700364041000025072024202400010001192000000066119870252996400015700020                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250720243190130100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700516041000018102024202400010001192000000003675000252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190110600000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700517041000018102024202400010001192000000001624890252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190110900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700518041000018102024202400010001192000000023886160252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190110900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700530041000018102024202400010001192000000287931090252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004181020243190114800000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700449041000017092024202400010001192000000010420250252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004170920243190130300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700324041000025062024202400010001192000000003078160252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004250620243190111900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285007100100038200005092024202400010057364000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004050920243390302811561050600001          00000000000000000000000000000000000000000000000000000000000020242850042560099         
032024285000700466041000024092024202400010001192000000020488480252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240920243190110900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700477041000024092024202400010001192000002122818770252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004240920243190161000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200539041000009102024202400010048301000000008000000252996400015700010                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004091020243390390700000000000001          00000000000000000000000000000000000000000000000000000000000020242850046820099         
032024285000700017041000026012024202400010001192000000466244580252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190111800000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700039041000026012024202400010001192000001529934160252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200099041000026012024202400010001192000000015116670252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243390362200000000000001          00000000000000000000000000000000000000000000000000000000000020242850001130099         
032024285001000001041000026012024202400010001192000000000618970252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243391410300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700019041000026012024202400010001192000000114800050252996400015700016                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190112000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001100005041000026012024202400010001192000000031844790252996400015700019                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243390932100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700060041000026012024202400010001192000000102848280252996400015700018                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190111900000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700023041000026012024202400010001192000000091134000252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190110200000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001000004041000026012024202400010001192000000115774730252996400015700018                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243391410300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285011300005041600026022024202400010001192000000108183330252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
032024285000700025041000026012024202400010001192000000168066320252996400015700017                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260120243190110300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285001200222041000023022024202400010001192000000001513330252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230220243390490300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001130099         
032024285001200201041000019022024202100010030158000000080000000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004190220243390911700000000000001          00000000000000000000000000000000000000000000000000000000000020242850004330099         
032024285001000005041000026022024202400010001192000000015674060252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243391410300000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000900011041000026022024202400010001192000000000095020252996400015700016                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004260220243390413100000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285000700086041000023022024202400010001192000007742278700252996400015700019                      01SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004230220243190111000000000000001          00000000000000000000000000000000000000000000000000000000000000000000000000099         
032024285006800010038700021032024202400010001192000000116450000252996400015700001                      03SECRETARIA DE ESTADO DA SAUDE                               00000000000000000000004210320243390364300000000000001          00000000000000000000000000000000000000000000000000000000000020242850001170099         
